transaction_id,product_id,customer_id,transaction_date,online_order,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
1258,21,2222,2017-11-01,0,Solex,Standard,medium,large,1071,380,1996-04-07
1260,96,2288,2017-12-01,1,Giant Bicycles,Standard,medium,large,1635,993,2013-06-11
1262,0,2679,2017-10-06,0,Solex,Standard,medium,medium,478,298,1993-06-25
1264,99,3095,2017-11-24,0,Trek Bicycles,Road,low,small,1720,1531,2001-11-27
1266,38,1572,2017-10-09,1,Trek Bicycles,Standard,medium,large,2091,388,2014-07-30
1267,18,911,2017-11-04,0,Solex,Standard,medium,medium,575,431,2013-03-14
1270,1,3233,2017-10-11,1,Giant Bicycles,Standard,medium,medium,1403,954,2003-02-09
1271,52,2472,2017-10-06,0,Solex,Road,medium,large,1777,820,2006-11-12
1278,81,2048,2017-10-21,1,Solex,Standard,medium,medium,1151,649,1999-12-06
1286,11,2856,2017-12-24,1,Giant Bicycles,Standard,high,medium,1274,764,1993-10-04
1287,35,1918,2017-10-13,1,Trek Bicycles,Standard,low,medium,1057,154,1994-07-14
1290,38,367,2017-10-08,1,Solex,Standard,medium,medium,1577,826,2007-12-13
1292,14,3187,2017-10-28,1,Trek Bicycles,Standard,medium,small,1386,1234,2010-05-07
1296,0,3375,2017-10-24,1,OHM Cycles,Standard,high,medium,227,136,2004-09-30
1301,85,1893,2017-11-12,1,WeareA2B,Standard,medium,medium,752,205,2015-08-04
1306,46,1356,2017-11-20,0,OHM Cycles,Standard,low,medium,1793,248,1999-07-22
1315,43,1170,2017-10-05,0,Solex,Standard,medium,medium,1151,649,1993-04-14
1320,95,372,2017-10-27,0,Giant Bicycles,Standard,medium,large,569,528,1994-08-12
1321,21,364,2017-10-17,0,Solex,Standard,medium,large,1071,380,1996-04-07
1322,3,3214,2017-10-23,0,Trek Bicycles,Standard,medium,large,2091,388,2004-09-30
1329,73,54,2017-10-07,1,Solex,Standard,medium,medium,1945,333,2004-07-27
1333,83,1841,2017-11-24,1,Solex,Touring,medium,large,2083,675,2013-09-18
1336,43,1016,2017-10-07,0,Solex,Standard,medium,medium,1151,649,2014-07-30
1338,98,677,2017-10-20,0,Trek Bicycles,Standard,high,medium,358,215,2004-01-18
1345,76,3254,2017-11-29,0,WeareA2B,Standard,low,medium,642,513,2014-10-12
1347,71,3373,2017-10-01,1,Solex,Standard,high,large,1842,1105,1995-10-26
1358,6,636,2017-10-13,0,OHM Cycles,Standard,high,medium,227,136,2003-02-09
1361,88,613,2017-10-18,0,Norco Bicycles,Standard,high,small,1661,1479,1994-09-11
1368,5,520,2017-12-06,0,Trek Bicycles,Mountain,low,medium,574,459,2011-08-31
1369,60,2618,2017-12-17,1,Giant Bicycles,Standard,high,small,1977,1759,2011-08-26
1371,100,3352,2017-11-23,1,Norco Bicycles,Road,medium,medium,1036,206,1991-05-08
1375,63,2812,2017-10-04,1,WeareA2B,Standard,medium,medium,1992,762,1991-08-07
1381,61,114,2017-10-21,0,OHM Cycles,Standard,low,medium,71,56,2015-06-19
1383,2,2755,2017-10-25,1,Solex,Standard,medium,medium,71,53,2012-09-17
1388,57,2992,2017-11-10,1,WeareA2B,Touring,medium,large,1890,260,2015-05-23
1392,70,1541,2017-10-21,0,Trek Bicycles,Standard,high,medium,495,297,2004-07-27
1400,19,3244,2017-12-09,0,OHM Cycles,Road,high,large,12,7,2009-03-10
1402,91,3220,2017-10-11,1,Solex,Standard,medium,medium,100,75,1999-07-28
1407,7,1404,2017-11-01,1,Trek Bicycles,Road,low,medium,980,234,2003-08-07
1413,79,2446,2017-10-20,0,Norco Bicycles,Standard,medium,medium,1555,818,2003-09-11
1425,79,1813,2017-12-12,0,Norco Bicycles,Standard,medium,medium,1555,818,2003-09-11
1427,82,1642,2017-10-07,0,Norco Bicycles,Standard,high,medium,1148,689,1998-12-18
1435,21,1681,2017-12-08,0,WeareA2B,Touring,medium,medium,1466,363,2014-03-05
1438,38,2969,2017-12-19,0,Solex,Standard,medium,medium,1577,826,2008-03-21
1440,26,2574,2017-10-24,1,WeareA2B,Standard,medium,medium,1992,762,1993-05-28
1441,43,1370,2017-10-21,1,Solex,Standard,medium,medium,1151,649,1999-12-06
1444,83,901,2017-10-09,1,Solex,Touring,medium,large,2083,675,1999-07-28
1445,32,1244,2017-11-14,0,Giant Bicycles,Standard,medium,medium,642,211,2002-03-24
1447,1,1783,2017-11-10,1,Giant Bicycles,Standard,medium,medium,1403,954,2016-11-16
1448,10,736,2017-12-19,0,Solex,Standard,medium,medium,1945,333,2002-09-02
1451,44,2351,2017-11-05,1,WeareA2B,Standard,medium,medium,1769,108,2003-02-18
1453,89,1612,2017-10-24,1,Giant Bicycles,Standard,medium,large,1812,582,2010-06-09
1454,1,2608,2017-12-13,1,Giant Bicycles,Standard,medium,medium,1403,954,2005-08-11
1462,33,3101,2017-10-06,1,OHM Cycles,Road,medium,small,1810,1610,2008-03-21
1464,75,1477,2017-10-14,1,Giant Bicycles,Touring,medium,large,1873,863,2014-10-12
1470,55,1104,2017-12-19,0,Trek Bicycles,Road,medium,large,1894,598,2003-07-23
1474,41,1611,2017-10-05,0,Norco Bicycles,Standard,low,medium,958,748,1996-04-07
1478,30,2954,2017-12-14,1,Solex,Standard,high,medium,748,448,1991-11-12
1480,25,2711,2017-10-28,1,Giant Bicycles,Road,medium,medium,1538,829,2016-02-06
1483,99,2702,2017-12-11,1,OHM Cycles,Standard,medium,medium,1227,770,1991-05-08
1485,63,1461,2017-12-12,0,Solex,Standard,medium,medium,1483,99,2015-04-13
1490,53,251,2017-11-05,1,OHM Cycles,Standard,medium,medium,795,101,2011-08-26
1491,79,1081,2017-12-18,1,Norco Bicycles,Standard,medium,medium,1555,818,2003-09-11
1492,0,1623,2017-12-28,0,OHM Cycles,Standard,medium,medium,183,137,1991-01-23
1496,93,2755,2017-12-02,1,WeareA2B,Standard,medium,medium,1065,230,2003-09-12
1498,53,2358,2017-12-27,1,Giant Bicycles,Standard,high,medium,1274,764,2009-03-10
1512,48,461,2017-10-08,1,WeareA2B,Standard,medium,medium,1762,950,2012-04-12
1516,56,1140,2017-12-10,0,OHM Cycles,Standard,medium,medium,183,137,1993-07-22
1517,49,339,2017-11-02,1,Trek Bicycles,Road,medium,medium,533,400,1997-10-06
1518,39,2550,2017-12-03,0,Giant Bicycles,Standard,medium,large,1812,582,1993-04-14
1527,54,559,2017-12-24,1,WeareA2B,Standard,medium,medium,1807,778,2010-08-22
1530,68,1210,2017-12-13,1,OHM Cycles,Standard,medium,medium,1636,44,2010-08-22
1532,28,3204,2017-11-17,0,Norco Bicycles,Standard,medium,small,1216,1082,2010-05-07
1536,0,1290,2017-11-16,1,Giant Bicycles,Standard,medium,large,569,528,2004-01-18
1538,51,93,2017-10-12,0,OHM Cycles,Standard,high,medium,2005,1203,2011-05-11
1539,2,109,2017-10-02,1,Solex,Standard,medium,medium,71,53,2012-12-04
1540,67,229,2017-10-18,0,Solex,Standard,medium,large,1071,380,1996-04-07
1541,58,977,2017-11-19,1,OHM Cycles,Road,medium,medium,1280,829,2001-11-27
1542,72,2797,2017-10-16,0,Norco Bicycles,Standard,medium,medium,360,270,2004-07-27
1550,8,1208,2017-10-14,1,Solex,Road,medium,small,1703,1516,2011-04-18
1552,30,1328,2017-12-14,1,Solex,Standard,high,medium,748,448,2011-03-18
1555,43,748,2017-11-14,1,Norco Bicycles,Standard,medium,medium,1555,818,2003-09-11
1559,53,2747,2017-10-06,1,OHM Cycles,Standard,medium,medium,795,101,1997-02-11
1561,46,1545,2017-12-28,1,Solex,Standard,low,medium,1289,74,2001-11-27
1566,23,2906,2017-10-01,0,Norco Bicycles,Mountain,low,small,688,612,1999-06-25
1567,100,282,2017-10-22,1,Trek Bicycles,Standard,medium,small,1386,1234,2010-05-07
1577,93,2231,2017-10-14,1,WeareA2B,Standard,medium,medium,1065,230,2000-11-05
1584,0,656,2017-10-20,1,Giant Bicycles,Standard,medium,large,569,528,2003-09-12
1585,40,596,2017-10-06,1,OHM Cycles,Standard,high,medium,1458,874,2006-02-04
1588,36,2149,2017-11-23,0,Solex,Standard,low,medium,1289,74,2007-12-13
1589,37,2434,2017-11-09,1,OHM Cycles,Standard,low,medium,1793,248,1999-07-22
1592,77,770,2017-11-11,0,WeareA2B,Standard,medium,medium,1769,108,2011-05-11
1596,62,2604,2017-10-05,1,Solex,Standard,medium,medium,478,298,2015-05-23
1600,79,3228,2017-11-20,1,Norco Bicycles,Standard,medium,medium,1555,818,2003-09-11
1610,85,2260,2017-12-13,0,WeareA2B,Standard,medium,medium,1228,400,2000-05-24
1626,38,666,2017-10-04,0,Trek Bicycles,Standard,medium,large,2091,388,2005-08-11
1630,91,1977,2017-10-31,0,Solex,Standard,medium,medium,100,75,2003-09-12
1632,73,2684,2017-11-17,1,Solex,Standard,medium,medium,1945,333,2014-10-12
1636,0,966,2017-12-17,0,Norco Bicycles,Road,medium,medium,543,407,2016-11-24
1645,23,450,2017-10-09,0,Norco Bicycles,Mountain,low,small,688,612,1991-11-12
1648,64,1866,2017-10-05,0,Trek Bicycles,Standard,medium,large,1469,596,2000-05-24
1657,70,704,2017-10-11,1,Trek Bicycles,Standard,high,medium,495,297,2015-04-13
1664,95,471,2017-11-02,0,Giant Bicycles,Standard,medium,large,569,528,2003-09-12
1671,0,3020,2017-10-22,1,Trek Bicycles,Road,medium,medium,533,400,2003-07-23
1673,83,3336,2017-10-17,0,Solex,Touring,medium,large,2083,675,1999-07-28
1674,47,402,2017-11-04,1,Trek Bicycles,Road,low,small,1720,1531,2006-10-03
1679,24,3225,2017-12-22,1,Solex,Road,medium,large,1777,820,2011-05-09
1683,25,2468,2017-10-07,1,OHM Cycles,Standard,high,medium,2005,1203,2012-04-12
1684,53,2714,2017-12-22,1,Giant Bicycles,Standard,high,medium,1274,764,2009-03-10
1687,17,165,2017-10-19,0,Solex,Standard,high,medium,1024,614,1996-11-11
1689,63,1329,2017-12-19,0,Solex,Standard,medium,medium,1483,99,1998-12-19
1690,64,185,2017-12-03,0,Trek Bicycles,Standard,medium,large,1469,596,1992-10-04
1694,97,3440,2017-11-28,0,Solex,Standard,medium,large,202,151,2016-03-31
1697,56,2421,2017-12-30,1,OHM Cycles,Standard,medium,medium,183,137,1991-01-23
1698,0,1707,2017-10-13,1,Norco Bicycles,Road,medium,medium,543,407,2016-11-24
1708,64,2650,2017-11-03,0,Trek Bicycles,Standard,medium,large,1469,596,1995-10-26
1709,88,2107,2017-10-27,0,Norco Bicycles,Standard,medium,medium,1198,381,1999-07-28
1716,93,1263,2017-11-02,0,WeareA2B,Standard,medium,medium,1065,230,2000-11-05
1718,36,968,2017-11-25,1,Solex,Standard,low,medium,1289,74,2012-04-12
1720,36,1850,2017-10-01,1,Solex,Standard,low,medium,1289,74,2007-12-13
1721,3,1317,2017-11-19,0,Trek Bicycles,Standard,medium,large,2091,388,2006-10-03
1722,89,405,2017-10-24,1,Giant Bicycles,Standard,medium,large,1812,582,1999-12-06
1723,58,1870,2017-11-22,1,OHM Cycles,Standard,medium,medium,912,141,2015-10-20
1728,20,480,2017-12-13,0,Trek Bicycles,Standard,medium,small,1775,1580,1999-06-25
1730,96,3480,2017-12-14,0,WeareA2B,Road,low,small,1172,1043,2002-10-12
1731,55,358,2017-10-21,1,Trek Bicycles,Road,medium,large,1894,598,2003-07-23
1733,0,1879,2017-11-13,1,Solex,Standard,medium,large,202,151,2016-03-31
1737,38,1077,2017-12-25,1,Solex,Standard,medium,medium,1577,826,2007-12-13
1738,9,1098,2017-10-04,0,OHM Cycles,Road,medium,medium,742,667,2004-08-19
1750,100,1021,2017-10-28,1,Trek Bicycles,Standard,medium,small,1386,1234,2003-08-07
1751,22,2730,2017-11-21,0,WeareA2B,Standard,medium,medium,60,45,1993-07-17
1762,58,437,2017-10-15,1,OHM Cycles,Standard,medium,medium,912,141,1998-12-19
1765,48,3431,2017-11-03,1,WeareA2B,Standard,medium,medium,1762,950,2014-07-30
1767,63,295,2017-11-26,1,Solex,Standard,medium,medium,1483,99,2015-05-23
1769,3,68,2017-10-07,1,Trek Bicycles,Standard,medium,large,2091,388,2011-05-09
1771,87,228,2017-10-12,1,OHM Cycles,Standard,medium,medium,1636,44,2010-08-22
1777,80,2993,2017-10-19,0,OHM Cycles,Touring,low,medium,1073,933,1997-01-27
1782,40,979,2017-10-12,1,Trek Bicycles,Road,medium,large,1894,598,2003-07-23
1783,53,24,2017-12-13,0,OHM Cycles,Standard,medium,medium,795,101,1997-10-06
1785,34,2192,2017-11-18,0,Norco Bicycles,Road,high,large,774,464,2003-03-20
1789,82,2750,2017-11-18,0,Giant Bicycles,Road,medium,medium,1538,829,2016-02-06
1791,3,2469,2017-12-10,1,Trek Bicycles,Standard,medium,large,2091,388,2011-08-31
1792,9,2502,2017-12-16,1,OHM Cycles,Road,medium,medium,742,667,1994-09-11
1796,37,2163,2017-10-21,1,OHM Cycles,Standard,low,medium,1793,248,1997-05-12
1804,100,535,2017-10-18,0,Norco Bicycles,Road,medium,medium,1036,206,1991-05-08
1805,90,2273,2017-10-09,1,Norco Bicycles,Standard,low,medium,363,290,2004-01-18
1809,0,2559,2017-11-02,1,WeareA2B,Standard,medium,small,175,131,2003-02-18
1812,0,2413,2017-10-18,0,Norco Bicycles,Standard,low,medium,363,290,2016-03-31
1814,9,686,2017-11-23,0,Norco Bicycles,Standard,medium,small,1216,1082,1994-07-14
1819,7,2722,2017-10-18,1,Trek Bicycles,Road,low,medium,980,234,2004-09-30
1845,93,1184,2017-12-25,1,WeareA2B,Standard,medium,medium,1065,230,2000-11-05
1847,12,682,2017-12-10,1,WeareA2B,Standard,medium,medium,1231,161,2003-08-07
1849,73,1252,2017-10-28,0,Solex,Standard,medium,medium,1945,333,2012-06-06
1855,43,1659,2017-10-11,1,Norco Bicycles,Standard,medium,medium,1555,818,2003-09-11
1861,39,3277,2017-10-19,0,Giant Bicycles,Standard,medium,large,1812,582,2010-06-09
1875,1,47,2017-11-25,0,Giant Bicycles,Standard,medium,medium,1403,954,2016-11-16
1878,0,993,2017-12-17,0,Solex,Standard,medium,large,202,151,2016-03-31
1879,67,1577,2017-12-18,1,Solex,Standard,medium,large,1071,380,1996-04-07
1880,23,2780,2017-12-28,0,Norco Bicycles,Mountain,low,small,688,612,2011-05-09
1881,12,576,2017-12-05,0,WeareA2B,Standard,medium,medium,1231,161,2009-03-10
1886,72,1153,2017-10-10,0,Norco Bicycles,Standard,medium,medium,360,270,2000-05-24
1891,23,2153,2017-10-15,0,Norco Bicycles,Mountain,low,small,688,612,1993-10-04
1894,87,2615,2017-11-05,0,Giant Bicycles,Standard,high,medium,1179,707,2000-11-05
1902,58,1186,2017-11-23,0,OHM Cycles,Standard,medium,medium,912,141,2015-05-23
1903,39,1398,2017-11-24,1,Giant Bicycles,Standard,medium,large,1812,582,2011-03-18
1905,56,2645,2017-10-23,0,Norco Bicycles,Mountain,low,small,688,612,2006-11-12
1908,75,2762,2017-12-14,1,Giant Bicycles,Touring,medium,large,1873,863,2006-05-24
1909,45,1113,2017-10-31,1,Solex,Standard,medium,medium,441,84,1993-04-14
1918,88,2296,2017-10-19,0,Norco Bicycles,Standard,medium,medium,1198,381,1998-12-18
1939,74,142,2017-12-26,1,WeareA2B,Standard,medium,medium,1228,400,2000-05-24
1945,7,2244,2017-10-28,0,Trek Bicycles,Road,low,medium,980,234,2004-09-30
1949,1,80,2017-12-02,0,Giant Bicycles,Standard,medium,medium,1403,954,2016-11-16
1957,89,3086,2017-12-19,0,Giant Bicycles,Standard,medium,large,1812,582,2010-06-09
1960,59,89,2017-10-29,0,Solex,Standard,medium,large,1061,733,2015-05-23
1963,55,3015,2017-10-07,1,Trek Bicycles,Road,medium,large,1894,598,2011-04-18
1965,85,3126,2017-11-06,0,WeareA2B,Standard,medium,medium,1228,400,2000-05-24
1971,45,1914,2017-12-18,1,Solex,Standard,medium,medium,441,84,1993-04-14
1973,92,2458,2017-10-02,1,WeareA2B,Touring,medium,large,1890,260,2011-05-09
1982,19,1301,2017-12-18,1,OHM Cycles,Road,high,large,12,7,2009-03-10
1983,61,2859,2017-12-20,0,Norco Bicycles,Standard,medium,small,586,521,1991-07-12
2000,62,2233,2017-10-05,0,Solex,Standard,medium,medium,478,298,2010-11-07
2002,42,440,2017-11-30,0,OHM Cycles,Road,medium,small,1810,1610,2008-03-21
2009,89,3201,2017-11-17,0,WeareA2B,Touring,medium,large,1362,57,2013-06-11
2015,29,796,2017-12-24,1,Norco Bicycles,Road,medium,medium,543,407,2016-11-24
2022,45,3462,2017-12-09,0,Trek Bicycles,Road,low,medium,980,234,2004-09-30
2023,66,438,2017-11-03,1,Solex,Standard,medium,medium,1163,589,2010-05-07
2024,50,1227,2017-10-30,0,WeareA2B,Standard,medium,small,175,131,2001-11-27
2026,65,832,2017-12-13,1,WeareA2B,Standard,medium,medium,1807,778,2015-05-23
2027,9,2106,2017-12-25,0,Norco Bicycles,Standard,medium,small,1216,1082,1996-04-07
2031,66,3178,2017-11-13,0,Giant Bicycles,Road,low,small,590,525,2016-12-08
2034,34,102,2017-11-18,0,Norco Bicycles,Road,high,large,774,464,2003-03-20
2035,56,2935,2017-11-15,1,OHM Cycles,Standard,medium,medium,183,137,1997-10-06
2036,68,1327,2017-12-24,0,OHM Cycles,Standard,medium,medium,1636,44,2010-08-22
2044,0,3265,2017-10-03,1,Giant Bicycles,Standard,medium,medium,230,173,2006-11-12
2046,8,1054,2017-12-25,0,Solex,Road,medium,small,1703,1516,2016-07-11
2060,82,2383,2017-12-09,0,Norco Bicycles,Standard,high,medium,1148,689,2015-08-12
2065,77,1999,2017-10-28,1,Norco Bicycles,Road,medium,large,1240,795,2004-07-27
2066,19,405,2017-12-16,1,Trek Bicycles,Mountain,low,medium,574,459,2003-02-09
2071,59,1591,2017-11-09,0,Solex,Standard,medium,large,1061,733,2015-06-19
2074,12,675,2017-12-30,1,WeareA2B,Standard,medium,medium,1231,161,2010-05-07
2079,77,1297,2017-12-28,1,Norco Bicycles,Road,medium,large,1240,795,2011-01-12
2085,77,307,2017-10-09,1,Norco Bicycles,Road,medium,large,1240,795,2003-09-11
2086,52,410,2017-12-01,1,OHM Cycles,Road,medium,medium,1280,829,1991-01-23
2087,69,2240,2017-10-22,1,Norco Bicycles,Road,medium,large,1240,795,2004-12-20
2104,47,3031,2017-12-28,1,Trek Bicycles,Road,low,small,1720,1531,2006-10-03
2106,90,2336,2017-10-07,1,Norco Bicycles,Standard,low,medium,363,290,2005-05-12
2117,59,2760,2017-11-08,0,Solex,Standard,medium,large,1061,733,1993-07-22
2130,0,260,2017-11-19,0,Trek Bicycles,Road,medium,medium,290,215,1993-04-22
2131,69,1743,2017-10-05,1,Giant Bicycles,Road,medium,medium,792,594,2006-05-24
2132,62,1222,2017-11-09,1,Solex,Standard,medium,medium,478,298,1993-06-25
2133,85,2694,2017-12-01,0,WeareA2B,Standard,medium,medium,752,205,2015-08-04
2134,38,2458,2017-10-10,0,Trek Bicycles,Standard,medium,large,2091,388,2005-10-24
2137,57,1963,2017-12-21,1,WeareA2B,Touring,medium,large,1890,260,1991-01-23
2144,39,3171,2017-10-16,1,Giant Bicycles,Standard,medium,large,1812,582,2011-05-11
2147,58,2170,2017-11-28,1,OHM Cycles,Standard,medium,medium,912,141,2015-10-20
2149,46,2361,2017-12-08,1,OHM Cycles,Standard,low,medium,1793,248,1993-04-14
2151,55,650,2017-11-10,1,Trek Bicycles,Road,medium,large,1894,598,2011-04-18
2153,38,2916,2017-12-04,0,Solex,Standard,medium,medium,1577,826,2006-02-04
2155,49,3155,2017-11-17,0,Trek Bicycles,Road,medium,medium,533,400,2009-04-14
2157,73,1506,2017-11-12,0,Solex,Standard,medium,medium,1945,333,2002-09-02
2159,71,2708,2017-12-19,1,Solex,Standard,high,large,1842,1105,2003-09-11
2161,98,2694,2017-11-22,0,Trek Bicycles,Standard,high,medium,358,215,2004-01-18
2163,0,260,2017-10-03,1,Giant Bicycles,Standard,medium,medium,230,173,1995-12-21
2178,11,2900,2017-10-10,1,Giant Bicycles,Standard,high,medium,1274,764,2016-07-11
2183,33,2340,2017-10-18,0,Giant Bicycles,Standard,medium,small,1311,1167,1997-05-12
2186,0,2955,2017-12-11,1,Solex,Standard,medium,medium,100,75,1999-07-28
2190,84,2732,2017-12-14,1,Trek Bicycles,Road,medium,medium,290,215,2004-12-20
2192,2,3469,2017-11-22,1,Solex,Standard,medium,medium,71,53,2004-09-30
2194,11,1049,2017-11-28,0,Giant Bicycles,Standard,high,medium,1274,764,2007-08-06
2195,2,471,2017-11-12,1,Solex,Standard,medium,medium,71,53,2012-12-04
2198,38,2768,2017-11-06,1,Solex,Standard,medium,medium,1577,826,2011-03-18
2200,67,2216,2017-10-17,1,Solex,Standard,medium,large,1071,380,1993-05-28
2203,36,2703,2017-11-13,1,Solex,Standard,low,medium,945,507,2006-02-04
2204,19,985,2017-10-26,0,Trek Bicycles,Mountain,low,medium,574,459,2011-08-31
2206,2,251,2017-10-14,1,Solex,Standard,medium,medium,71,53,2012-09-17
2212,85,1076,2017-10-11,1,WeareA2B,Standard,medium,medium,752,205,2015-08-04
2215,22,876,2017-12-14,0,Solex,Standard,medium,medium,575,431,2013-03-14
2217,27,292,2017-10-06,0,Trek Bicycles,Standard,medium,medium,499,388,1991-11-12
2227,35,2170,2017-10-13,0,Trek Bicycles,Standard,low,medium,1057,154,1994-07-14
2230,99,1311,2017-11-13,1,OHM Cycles,Standard,medium,medium,1227,770,1991-05-08
2234,54,2201,2017-11-30,0,WeareA2B,Standard,medium,medium,1292,13,2015-10-20
2240,100,1203,2017-12-23,1,Norco Bicycles,Road,medium,medium,1036,206,1991-05-08
2247,73,227,2017-12-04,0,Solex,Standard,medium,medium,1945,333,2002-09-02
2248,0,296,2017-12-22,0,Norco Bicycles,Standard,low,medium,363,290,2013-06-11
2253,0,2443,2017-12-18,0,Solex,Standard,medium,medium,100,75,1999-07-28
2255,33,2640,2017-10-24,0,Giant Bicycles,Standard,medium,small,1311,1167,1992-10-13
2256,42,734,2017-10-02,0,OHM Cycles,Road,medium,small,1810,1610,2008-03-21
2257,31,2908,2017-12-29,1,Giant Bicycles,Standard,medium,medium,230,173,1999-07-22
2266,91,2732,2017-11-20,0,Solex,Standard,medium,medium,100,75,1999-07-28
2270,68,605,2017-10-17,0,OHM Cycles,Standard,medium,medium,1636,44,2002-09-02
2271,0,1674,2017-11-12,1,Giant Bicycles,Standard,medium,large,569,528,2003-09-12
2275,3,92,2017-11-26,0,Trek Bicycles,Standard,medium,large,2091,388,1999-07-22
2280,37,2652,2017-12-07,0,OHM Cycles,Standard,low,medium,1793,248,2010-06-09
2285,95,3216,2017-12-30,1,Giant Bicycles,Standard,medium,large,569,528,2016-03-31
2287,29,1100,2017-10-31,1,Norco Bicycles,Road,medium,medium,543,407,2016-11-24
2289,38,1440,2017-11-16,1,Trek Bicycles,Standard,medium,large,2091,388,1991-08-07
2292,17,1861,2017-12-01,1,Solex,Standard,high,medium,1024,614,2009-03-10
2294,70,372,2017-11-29,0,Trek Bicycles,Standard,high,medium,495,297,2004-07-27
2297,34,3468,2017-12-04,1,Norco Bicycles,Road,high,large,774,464,2003-03-20
2298,90,1082,2017-10-11,0,Norco Bicycles,Standard,low,medium,363,290,2005-05-12
2308,81,973,2017-11-01,0,Solex,Standard,medium,medium,1151,649,1999-12-06
2312,0,3325,2017-11-15,1,Norco Bicycles,Road,medium,medium,543,407,2016-11-24
2319,35,756,2017-11-15,1,Trek Bicycles,Standard,low,medium,1057,154,2011-03-18
2327,23,858,2017-12-19,0,Norco Bicycles,Standard,medium,medium,1198,381,1999-07-28
2329,7,1076,2017-10-02,1,Trek Bicycles,Road,low,medium,980,234,2004-09-30
2340,7,2251,2017-12-15,0,Giant Bicycles,Standard,medium,small,1311,1167,1992-10-13
2341,41,2767,2017-11-12,1,Norco Bicycles,Standard,low,medium,958,748,2005-12-09
2342,64,1697,2017-12-06,0,Trek Bicycles,Standard,medium,large,1469,596,2005-10-24
2345,2,604,2017-10-22,1,Solex,Standard,medium,medium,71,53,2012-12-04
